PROVINCE;PRESENTATION;LABORATORY;YEAR;MONTH;SALES UNITS
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;631,999939
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;581,999939
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;674
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;590
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;523
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;559
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;612,999939
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;720
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;662
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;925
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;785,000061
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;584
CHIMBORAZO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;648,999939
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;106
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;121
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;169
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;179,9999847
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;153
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;166
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;179,0000153
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;264
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;157
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;85
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;90
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;63
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;241,9999847
CHIMBORAZO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;180
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;440,9999695
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;290
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;319
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;343
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;250
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;223
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;406
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;291
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;270
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;331
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;268
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;369,0000305
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;332,0000305
CHIMBORAZO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;232
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;9
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;22
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;14,00000095
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;22
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;16
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;211
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;25,00000191
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;10,00000095
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;33
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;20
CHIMBORAZO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;52
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;777
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;658
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;791
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;674
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;628,000061
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;658,000061
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;701
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;704
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;667
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;634
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;602,000061
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;804
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;749
COTOPAXI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;677,000061
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;361
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;292
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;526
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;456,9999695
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;409,9999695
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;421
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;556
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;468
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;414
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;553
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;509,0000305
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;502
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;455,9999695
COTOPAXI;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;437,9999695
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;90
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;64
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;111
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;76
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;92
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;119,0000076
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;177,0000153
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;154
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;204,9999847
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;112,0000153
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;25
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;100
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;231
COTOPAXI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;158
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;446,0000305
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;289,0000305
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;357,0000305
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;373,9999695
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;345
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;432
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;447
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;336
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;353
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;289
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;391
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;406,0000305
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;368
COTOPAXI;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;311
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/3/2020;3
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;25
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;42,99999619
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;6
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;17
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;34,00000381
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;17
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;18
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;24
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;52,00000381
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;19
COTOPAXI;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;33
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;3218
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;2382,999756
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;3754,000244
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;2634
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;2935,999756
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;2406
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;2237
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;3053
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;3338
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;2858
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;2902
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;4229
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;3481,999756
EL ORO;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;2694
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;986
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;742
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;2064
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;1771
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;919,000061
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;1607
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;1319
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;1136
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;1805
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;2268
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;2061,999756
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;2471,999756
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;951,999939
EL ORO;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;2048
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;282,9999695
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;262,9999695
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;248
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;166
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;156
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;223
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;296,9999695
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;406,0000305
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;459
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;273
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;49,99999619
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;233
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;340
EL ORO;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;219,0000153
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;718
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;754
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;875
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;622
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;522
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;546,999939
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;539
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;641,000061
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;620,000061
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;769
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;735
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;672
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;731,000061
EL ORO;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;541
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;34,99999619
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;55,99999619
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;21
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;15
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;63,99999619
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;1267,000244
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;31
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;32
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;55,00000763
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;54
EL ORO;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;117
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;1160,000122
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;1193
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;1232,999878
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;1154
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;1138
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;1044
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;1035
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;1095
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;1206,000122
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;1134
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;1195
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;1181
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;1382
ESMERALDAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;1194
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;576
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;425
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;591
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;575
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;518
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;502,000061
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;380
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;434
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;541
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;532
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;496,0000305
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;642
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;505
ESMERALDAS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;423
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;276
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;219
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;227
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;465,0000305
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;260
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;183
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;260
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;474,9999695
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;406
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;261
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;55,99999619
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;236
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;539
ESMERALDAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;281
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;697
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;584
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;709,000061
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;557
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;604
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;661
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;640
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;495,0000305
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;533
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;616
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;765
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;857
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;532
ESMERALDAS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;496
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/3/2020;35
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;176
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;46
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;31,00000191
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;52
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;107,9999924
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;134,0000153
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;62,99999619
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;95
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;180,9999847
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;117,0000076
ESMERALDAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;139
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;131
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;73
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;96
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;82
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;61
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;23
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;68
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;77
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;90
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;33
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;5
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;105
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;79
GALAPAGOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;76
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;55
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;71
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;52
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;126,0000076
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;54,00000381
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;22,00000191
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;17
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;53
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;107
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;38
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;54
