PROVINCIA;SEGMENTO SKU;PRESENTACION;LABORATORIO;AÑO;MES;CONCEPTO;VALOR
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/9/2016;UNIDADES;504
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/10/2016;UNIDADES;486,000061
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/11/2016;UNIDADES;560
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/12/2016;UNIDADES;462,0000305
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/1/2017;UNIDADES;467,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/2/2017;UNIDADES;450,0000305
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/3/2017;UNIDADES;432,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/4/2017;UNIDADES;574,999939
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/5/2017;UNIDADES;618,999939
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/6/2017;UNIDADES;310
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/7/2017;UNIDADES;381,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/8/2017;UNIDADES;523
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/9/2017;UNIDADES;355,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/10/2017;UNIDADES;451
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/11/2017;UNIDADES;298
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2017;1/12/2017;UNIDADES;479,000061
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/1/2018;UNIDADES;439,000061
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/2/2018;UNIDADES;355,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/3/2018;UNIDADES;502
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/4/2018;UNIDADES;355,000061
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/5/2018;UNIDADES;396
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/6/2018;UNIDADES;421,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/7/2018;UNIDADES;401
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/8/2018;UNIDADES;462,0000916
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/9/2018;UNIDADES;549
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/10/2018;UNIDADES;470,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/11/2018;UNIDADES;419
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/12/2018;UNIDADES;438
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/1/2019;UNIDADES;426
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/2/2019;UNIDADES;351
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/3/2019;UNIDADES;372,0000305
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/4/2019;UNIDADES;370,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/5/2019;UNIDADES;415
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/6/2019;UNIDADES;266
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/7/2019;UNIDADES;717,000061
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/8/2019;UNIDADES;479,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/9/2019;UNIDADES;565
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/10/2019;UNIDADES;462
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/11/2019;UNIDADES;484,9999695
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/12/2019;UNIDADES;466,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/1/2016;UNIDADES;772,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/2/2016;UNIDADES;777
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/3/2016;UNIDADES;763,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/4/2016;UNIDADES;772
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/5/2016;UNIDADES;762,0001221
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/6/2016;UNIDADES;748
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/7/2016;UNIDADES;771
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/8/2016;UNIDADES;823,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/9/2016;UNIDADES;967
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/10/2016;UNIDADES;645
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/11/2016;UNIDADES;746
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;1/12/2016;UNIDADES;826
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/1/2017;UNIDADES;775
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/2/2017;UNIDADES;866,0001221
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/3/2017;UNIDADES;863,9998779
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/4/2017;UNIDADES;1091
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/5/2017;UNIDADES;714
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/6/2017;UNIDADES;800,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/7/2017;UNIDADES;927
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/8/2017;UNIDADES;1061
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/9/2017;UNIDADES;777,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/10/2017;UNIDADES;810
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/11/2017;UNIDADES;836
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;1/12/2017;UNIDADES;966,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/1/2018;UNIDADES;1023
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/2/2018;UNIDADES;936
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/3/2018;UNIDADES;901
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/4/2018;UNIDADES;1026
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/5/2018;UNIDADES;899,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/6/2018;UNIDADES;914
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/7/2018;UNIDADES;1041,999878
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/8/2018;UNIDADES;1037
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/9/2018;UNIDADES;1058
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/10/2018;UNIDADES;887
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/11/2018;UNIDADES;1140
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/12/2018;UNIDADES;1109,999878
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/1/2019;UNIDADES;1253
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/2/2019;UNIDADES;1057
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/3/2019;UNIDADES;1025,000122
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/4/2019;UNIDADES;1155
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/5/2019;UNIDADES;1136
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/6/2019;UNIDADES;943,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/7/2019;UNIDADES;1134
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/8/2019;UNIDADES;1047
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/9/2019;UNIDADES;1277,000122
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/10/2019;UNIDADES;1077
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/11/2019;UNIDADES;1032
ESMERALDAS;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/12/2019;UNIDADES;1290
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/1/2016;UNIDADES;448,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/2/2016;UNIDADES;432,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/3/2016;UNIDADES;517,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/4/2016;UNIDADES;448,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/5/2016;UNIDADES;398
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/6/2016;UNIDADES;368
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/7/2016;UNIDADES;479,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/8/2016;UNIDADES;554
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/9/2016;UNIDADES;539,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/10/2016;UNIDADES;499,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/11/2016;UNIDADES;507
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2016;1/12/2016;UNIDADES;487
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/1/2017;UNIDADES;437,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/2/2017;UNIDADES;347,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/3/2017;UNIDADES;432,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/4/2017;UNIDADES;355
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/5/2017;UNIDADES;414
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/6/2017;UNIDADES;434
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/7/2017;UNIDADES;394,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/8/2017;UNIDADES;614,9998779
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/9/2017;UNIDADES;556
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/10/2017;UNIDADES;463
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/11/2017;UNIDADES;459
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2017;1/12/2017;UNIDADES;490
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/1/2018;UNIDADES;498
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/2/2018;UNIDADES;567
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/3/2018;UNIDADES;713
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/4/2018;UNIDADES;523
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/5/2018;UNIDADES;516
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/6/2018;UNIDADES;545
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/7/2018;UNIDADES;610
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/8/2018;UNIDADES;558,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/9/2018;UNIDADES;550
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/10/2018;UNIDADES;509
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/11/2018;UNIDADES;399,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/12/2018;UNIDADES;515,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/1/2019;UNIDADES;424
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/2/2019;UNIDADES;421,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/3/2019;UNIDADES;450,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/4/2019;UNIDADES;651
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/5/2019;UNIDADES;448
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/6/2019;UNIDADES;485
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/7/2019;UNIDADES;546
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/8/2019;UNIDADES;502
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/9/2019;UNIDADES;662
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/10/2019;UNIDADES;419
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/11/2019;UNIDADES;551
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/12/2019;UNIDADES;442,9999695
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/1/2016;UNIDADES;9
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/2/2016;UNIDADES;22
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/3/2016;UNIDADES;3,999999762
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/4/2016;UNIDADES;9,000000954
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/5/2016;UNIDADES;26,00000381
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/6/2016;UNIDADES;68
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/7/2016;UNIDADES;26,00000191
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/8/2016;UNIDADES;37
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/9/2016;UNIDADES;73
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/10/2016;UNIDADES;61
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/11/2016;UNIDADES;74
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;1/12/2016;UNIDADES;78,00000763
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/1/2017;UNIDADES;106
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/2/2017;UNIDADES;105
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/3/2017;UNIDADES;105
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/4/2017;UNIDADES;105
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/5/2017;UNIDADES;115
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/6/2017;UNIDADES;119
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/7/2017;UNIDADES;173,9999847
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/8/2017;UNIDADES;154
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/9/2017;UNIDADES;154
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/10/2017;UNIDADES;144
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/11/2017;UNIDADES;165,9999847
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;1/12/2017;UNIDADES;147
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/1/2018;UNIDADES;173
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/2/2018;UNIDADES;154
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/3/2018;UNIDADES;173
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/4/2018;UNIDADES;157
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/5/2018;UNIDADES;184
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/6/2018;UNIDADES;174
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/7/2018;UNIDADES;130
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/8/2018;UNIDADES;142
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/9/2018;UNIDADES;156
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/10/2018;UNIDADES;155
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/11/2018;UNIDADES;170
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/12/2018;UNIDADES;153,9999847
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/1/2019;UNIDADES;212
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/2/2019;UNIDADES;174
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/3/2019;UNIDADES;220
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/4/2019;UNIDADES;164
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/5/2019;UNIDADES;205
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/6/2019;UNIDADES;256
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/7/2019;UNIDADES;215
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/8/2019;UNIDADES;331
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/9/2019;UNIDADES;131,9999847
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/10/2019;UNIDADES;180
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/11/2019;UNIDADES;260
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/12/2019;UNIDADES;212
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/1/2016;UNIDADES;548,000061
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/2/2016;UNIDADES;527
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/3/2016;UNIDADES;600,999939
ESMERALDAS;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2016;1/4/2016;UNIDADES;548
